id,conversation_id,customer_message,context,intent,expected_escalation,historical_resolution
AMZ-080,9959,@116935 worst customer service; got hung up on twice,"CUSTOMER: @116935 worst customer service; got hung up on twice | BRAND: @117845 I'm so sorry we've let you down; that's never our intent! We'd like to take a closer look into this and explore options with you. Please reach us by phone or chat when you have a moment for direct assistance: https://t.co/hApLpMlfHN ^LL | CUSTOMER: @AmazonHelp I was on the phone for an hour; kids fire tablet not working , warranty is a lie and your agents are rude. | BRAND: @117845 I'm sorry for this poor experience. We'd like to look into this. Please pass your details to us here: https://t.co/vQp02VsuI4 ^RR | CUSTOMER: @AmazonHelp amazon just doesn’t seem to get it together, poor customer service, warranty is a scam | BRAND: @117845 Sorry to hear you're having issues with your Fire tablet. Seems to be a bit of an issue with the link above. Please provide info here: https://t.co/R55eEQwSEs so we can look into this for you. ^ES",UNEXPECTED_CHARGE_OR_BILLING_ERROR,ESCALATE,"Brand apologised, linked a help/contact page, requested order/account details, offered a phone/callback option. First reply: ""@117845 I'm so sorry we've let you down; that's never our intent! We'd like to take a closer look into this and explore options with you. Please reach us by phone or chat when you """
AMZ-081,10629,@AmazonHelp why doesn't blue light filter work on kids account on the fire kids edition?,CUSTOMER: @AmazonHelp why doesn't blue light filter work on kids account on the fire kids edition? | BRAND: @117946 I'm sorry! Blue Shade isn't a supported feature on child profiles. ^WT | CUSTOMER: @AmazonHelp why not? Does Amazon not care about children?,DEVICE_OR_DIGITAL_SERVICE_ISSUE,AUTO_HANDLE,"Brand apologised. First reply: ""@117946 I'm sorry! Blue Shade isn't a supported feature on child profiles. ^WT"""
AMZ-082,10634,How does amazon have late shipping? Multi billion dollar company @115821,"CUSTOMER: How does amazon have late shipping? Multi billion dollar company @115821 | BRAND: @117948 I'm sorry we let you down! Do you have a current order that has passed the delivery date? ^DD | CUSTOMER: @AmazonHelp I have an order that was supposed to be here on the 25th which has not arrived yet. | BRAND: @117948 What does the current tracking indicate? Also, who does the tracking indicate as carrier?: https://t.co/PyACxvY8Qo ^VB | CUSTOMER: @AmazonHelp The tracking indicated as here, and then, it seemed to go back in time, saying it was not here anymore. I believe it's USPS | CUSTOMER: @AmazonHelp My apologies, it says now that the delivery date is October 31st. Still hasn't come though.",DELIVERY_LATE_OR_NOT_ARRIVED,AUTO_HANDLE,"Brand apologised, linked a help/contact page. First reply: ""@117948 I'm sorry we let you down! Do you have a current order that has passed the delivery date? ^DD"""
AMZ-083,10647,"@115821 paid for next day delivery.. had it confirmed and alas, no package #nothappy","CUSTOMER: @115821 paid for next day delivery.. had it confirmed and alas, no package #nothappy | BRAND: @117950 I'm so sorry for the wait. If you have a moment, please contact us by chat or phone: https://t.co/JzP7hlA23B. ^LH | BRAND: @117950 I'm so sorry for the delay. If you have a moment, please contact us by phone or chat here: : https://t.co/hApLpMlfHN. ^LH",DELIVERY_LATE_OR_NOT_ARRIVED,AUTO_HANDLE,"Brand apologised, linked a help/contact page, offered a phone/callback option. First reply: ""@117950 I'm so sorry for the wait. If you have a moment, please contact us by chat or phone: https://t.co/JzP7hlA23B. ^LH"""
AMZ-084,10650,勝手にAmazonプライム会員になってて毎月会員費とられてた😇😇😇,CUSTOMER: 勝手にAmazonプライム会員になってて毎月会員費とられてた😇😇😇 | BRAND: @117951 (1/2)意図しないご登録となり申し訳ありません。プライム無料体験をご利用ではなかったでしょうか。ご登録後に自動更新をオフに設定されていない場合、体験期間終了後に有料会員へと移行となります。 YM | BRAND: @117951 (2/2)有料会員移行後に特典のご利用が無ければ、キャンセル・返金を承る事も可能です。詳細はこちら&gt; https://t.co/wdPTbEULCH プライム特典の一覧はこちらをご参照ください&gt; https://t.co/AbfeovjCgG YM,PRIME_MEMBERSHIP_OR_SUBSCRIPTION,AUTO_HANDLE,"Brand linked a help/contact page. First reply: ""@117951 (1/2)意図しないご登録となり申し訳ありません。プライム無料体験をご利用ではなかったでしょうか。ご登録後に自動更新をオフに設定されていない場合、体験期間終了後に有料会員へと移行となります。 YM"""
AMZ-085,10656,E já estou desesperada achando que não vai dar tempo da @117086 entregar o terceiro livro antes de eu teminar esse.,CUSTOMER: E já estou desesperada achando que não vai dar tempo da @117086 entregar o terceiro livro antes de eu teminar esse. | BRAND: @117953 Oi Juliana. Qual é a data de entrega do seu pedido? 🤔 ^JJ | CUSTOMER: @AmazonHelp a previsão é dia 6 😥,OTHER_NON_ACTIONABLE,AUTO_HANDLE,"Brand replied without a clear resolution action. First reply: ""@117953 Oi Juliana. Qual é a data de entrega do seu pedido? 🤔 ^JJ"""
AMZ-086,10665,@AmazonHelp Hi is there a way to confirm that I make sure my pre-order of @115766 WWII gets here on time? Last year was day late.,CUSTOMER: @AmazonHelp Hi is there a way to confirm that I make sure my pre-order of @115766 WWII gets here on time? Last year was day late. | CUSTOMER: @AmazonHelp @115766 Can I get a confirmation that it will ship tomorrow? | BRAND: @117957 We always strive to get your order to you at the stated expected delivery time that is stated at the time of checkout ^CH,OTHER_NON_ACTIONABLE,AUTO_HANDLE,"Brand replied without a clear resolution action. First reply: ""@117957 We always strive to get your order to you at the stated expected delivery time that is stated at the time of checkout ^CH"""
AMZ-087,11017,Hey @115821 What’s the point of preordering a game if I don’t get it until 5 days after release?,"CUSTOMER: Hey @115821 What’s the point of preordering a game if I don’t get it until 5 days after release? | BRAND: @118078 I'm sorry for the frustration! Did you select Release-Date Delivery at checkout? ^AC | CUSTOMER: @AmazonHelp Didn’t know I needed to. Is that really a thing?! But still Prime shipping should be 2 days, correct? | BRAND: @118078 Yes, Release-Date Delivery is definitely a thing and the Amazon Prime two day shipping does mean two days after processed. ^CN | CUSTOMER: @AmazonHelp I ordered almost a full week before release. Receiving it almost a full week after. That’s not Prime.",OTHER_NON_ACTIONABLE,AUTO_HANDLE,"Brand apologised. First reply: ""@118078 I'm sorry for the frustration! Did you select Release-Date Delivery at checkout? ^AC"""
AMZ-088,11024,"@115821 u just lost a prime member of many years. Not only did u mess up 3 consec orders, u refuse to make good on them.","CUSTOMER: @115821 u just lost a prime member of many years. Not only did u mess up 3 consec orders, u refuse to make good on them. | BRAND: @118079 I'm sorry! We'd love to help where we can. Please give us more details without sharing personal account information. ^LM | CUSTOMER: @AmazonHelp U pay for prime. You expect the befits of the membership. I ordered a package on the 25th, it still isn't here. | CUSTOMER: @AmazonHelp 2 other orders that were due to arrive today did not show up. | CUSTOMER: @AmazonHelp This makes 5 consecutive orders that missed their deadline. | CUSTOMER: @AmazonHelp You're customer service reps were no help in resolving the issue. They just blamed the carrier.",PRIME_MEMBERSHIP_OR_SUBSCRIPTION,ESCALATE,"Brand apologised, linked a help/contact page, requested order/account details, offered a phone/callback option, pointed to refund/replacement options. First reply: ""@118079 I'm sorry! We'd love to help where we can. Please give us more details without sharing personal account information. ^LM"""
AMZ-089,11039,I'm so anxious to see that my Xbox one X will be shipping. I'm seeing other people get their confirmations. Where's mine @115821,CUSTOMER: I'm so anxious to see that my Xbox one X will be shipping. I'm seeing other people get their confirmations. Where's mine @115821 | BRAND: @118081 I'm sorry you haven't received an update on your shipping details! You can check your order here: https://t.co/Y5jpI9gRhE ^MO | CUSTOMER: @AmazonHelp Yeah I know how to check it. There's no information still | BRAND: @118081 Please keep an eye on your e-mails and check your junk/spam folder. We'll let you know once we've confirmed a date. ^NM,OTHER_NON_ACTIONABLE,AUTO_HANDLE,"Brand apologised, linked a help/contact page, requested order/account details. First reply: ""@118081 I'm sorry you haven't received an update on your shipping details! You can check your order here: https://t.co/Y5jpI9gRhE ^MO"""
AMZ-090,11053,@AmazonHelp it's been 7 days &amp; my @115821 order still hasn't shipped. #fail https://t.co/apV29xdWuM,"CUSTOMER: @AmazonHelp it's been 7 days &amp; my @115821 order still hasn't shipped. #fail https://t.co/apV29xdWuM | BRAND: @118084 I'm sorry that your package has not shipped! Did we miss the promised Delivery date found here: https://t.co/Y5jpI9gRhE ^LM | CUSTOMER: @AmazonHelp Original promised delivery date was yesterday to this Friday. | BRAND: @118084 Please give us a call here: https://t.co/Q7Ftz6nj80 so we can take a look into this with you! ^TR | CUSTOMER: @AmazonHelp Thanks, I called. The agent says the order has been received, but not shipped. Still anticipate a Friday delivery | BRAND: @118084 Thanks for the information. Please let us know if your order doesn't arrive by Friday. ^EZ",DELIVERY_LATE_OR_NOT_ARRIVED,ESCALATE,"Brand apologised, linked a help/contact page, offered a phone/callback option. First reply: ""@118084 I'm sorry that your package has not shipped! Did we miss the promised Delivery date found here: https://t.co/Y5jpI9gRhE ^LM"""
AMZ-091,11056,30日にAmazonでカード払いで買ったんだけど、1日深夜に出荷準備が遅れていますメールと共にまたカード利用のメール。どういうこっちゃʅ（◞‿◟）ʃ遅れるのは全然構わないけど2倍払わされるのは勘弁だわー。Amazonでのカード払いやめよう。,CUSTOMER: 30日にAmazonでカード払いで買ったんだけど、1日深夜に出荷準備が遅れていますメールと共にまたカード利用のメール。どういうこっちゃʅ（◞‿◟）ʃ遅れるのは全然構わないけど2倍払わされるのは勘弁だわー。Amazonでのカード払いやめよう。 | BRAND: @118085 デビット機能付きのカードをご利用のため、カードが再度承認された際に代金が引き落とされた可能性が考えられます。二重引き落としが発生した場合は、後日クレジットカード会社から取り消しが行われます。 YM | CUSTOMER: @AmazonHelp リプありがとうございます！ それがデビット機能は付いていないので不思議だったのです。 いずれにせよ取り消されるみたいで安心しました！ | BRAND: @118085 重複してのご請求は行いませんので、ご安心くださいませ。 なお、万が一、重複している場合や取り消しがされない場合には、確認させていただきますので、カスタマーサービスにご連絡ください。https://t.co/bwBU0NvYIn TY,UNEXPECTED_CHARGE_OR_BILLING_ERROR,ESCALATE,"Brand linked a help/contact page. First reply: ""@118085 デビット機能付きのカードをご利用のため、カードが再度承認された際に代金が引き落とされた可能性が考えられます。二重引き落としが発生した場合は、後日クレジットカード会社から取り消しが行われます。 YM"""
AMZ-092,11060,@AmazonHelp still have not received my package I paid extra for guaranteed next day. Won't do that again,CUSTOMER: @AmazonHelp still have not received my package I paid extra for guaranteed next day. Won't do that again | BRAND: @118086 I'm sorry your order hasn't arrived! What is the delivery date shown in the confirmation e-mail: https://t.co/CTNCjpcgOm? ^SJ | CUSTOMER: @AmazonHelp Should have been today before 8 | BRAND: @118086 Please get in touch with us here: https://t.co/hApLpMlfHN and we'd be happy to review available shipping refund options. ^EZ,DELIVERY_LATE_OR_NOT_ARRIVED,AUTO_HANDLE,"Brand apologised, linked a help/contact page, pointed to refund/replacement options. First reply: ""@118086 I'm sorry your order hasn't arrived! What is the delivery date shown in the confirmation e-mail: https://t.co/CTNCjpcgOm? ^SJ"""
